Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code,Unnamed: 17,Latitude,Longitude,GSPGroup
Temporis Capital,Greendykeside,Wind,Onshore,No,Wind,, 	4.0 ,LV,Scotland,Scotland,ML67TT,,281134.0,670403.0,2007.0,WON-000316,,55.91199366113569,-3.9032161916312433,_N
Temporis Capital,Craig,Wind,Onshore,No,Wind,, 	10.0 ,HV,Scotland,Scotland,DG130NZ,,331995.0,586055.0,2007.0,WON-000320,,55.16411812246774,-3.0689924136718707,_N
Temporis Capital,Lochhead,Wind,Onshore,No,Wind,, 	6.0 ,LV,Scotland,Scotland,ML93PP,,275500.0,646500.0,2009.0,WON-000362,,55.69592995629643,-3.9823487397043014,_N
Temporis Capital,Achairn,Wind,Onshore,No,Wind,, 	6.0 ,LV,Scotland,Scotland,KW15SG,,329950.0,950650.0,2009.0,WON-000364,,58.43851819897462,-3.2015062351125563,_P
Temporis Capital,Muirhall,Wind,Onshore,No,Wind,, 	12.3 ,LV,Scotland,Scotland,EH558LN,,300605.0,653760.0,2010.0,WON-000398,,55.766934464828076,-3.585765385879821,_N
Temporis Capital,White Mill,Wind,Onshore,No,Wind,, 	14.4 ,LV,England,East of England,PE140LX,,545100.0,301570.0,2012.0,WON-000469,,52.59256452871289,0.14063440762083695,_A
Temporis Capital,Biggleswade,Wind,Onshore,No,Wind,, 	20.0 ,LV,England,East of England,SG189TA,,521653.0,240193.0,2013.0,WON-000558,,52.04678892490712,-0.22748412738596188,_A
Temporis Capital,Weston,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,East of England,PE378JX,,609009.0,315326.0,2014.0,WON-000648,,52.69525642253765,1.0915444113095565,_A
Temporis Capital,Pickenham,Wind,Onshore,No,Wind,, 	4.0 ,LV,England,East of England,PE378JX,,585114.0,306597.0,2014.0,WON-000649,,52.62556381099403,0.7335086877392816,_A
Temporis Capital,Eye,Wind,Onshore,No,Wind,, 	6.8 ,LV,England,East of England,SG189TA,,613137.0,274854.0,2014.0,WON-000650,,52.33035590383316,1.126618487554313,_A
Temporis Capital,Halesworth,Wind,Onshore,No,Wind,, 	10.0 ,LV,England,East of England,IP198NH,,640461.0,278558.0,2015.0,WON-000760,,52.35231065788816,1.5295017561783943,_A
Temporis Capital,Craig 2,Wind,Onshore,No,Wind,, 	4.7 ,HV,Scotland,Scotland,DG130NZ,,333264.0,587956.0,2017.0,WON-001160,,55.18137047770428,-3.0495258634825317,_N
Temporis Capital,Dunsland Cross,Wind,Onshore,No,Wind,, 	6.2 ,LV,England,South West,EX227AW,,242041.0,107244.0,2017.0,WON-001170,,50.843100923890276,-4.244963865223255,_L
Temporis Capital,Newark,Wind,Onshore,No,Wind,, 	6.0 ,LV,England,East Midlands,NG243SD,,479589.0,350765.0,2017.0,WON-001173,,53.04823402505061,-0.8141970400821195,_B
Temporis Capital,Blackcraig,Wind,Onshore,No,Wind,, 	52.9 ,HV,Scotland,Scotland,DG73DZ,,270500.0,582500.0,2018.0,WON-001265,,55.11991239799602,-4.0321180807000685,_N
Temporis Capital,Tullymurdoch,Wind,Onshore,No,Wind,, 	14.4 ,LV,Scotland,Scotland,PH118LH,,319575.0,752228.0,2018.0,WON-001267,,56.65490848904886,-3.3134138177532892,_P
The Banks Group,Hazlehead Wind Farm,Wind,Onshore,No,Wind,, 	6.2 ,LV,England,Yorkshire and the Humber,HD92TR,,417915.0,403915.0,2011.0,WON-000421,,53.53158974568334,-1.7311982470799803,_M
The Banks Group,Marr Wind Farm,Wind,Onshore,No,Wind,, 	8.2 ,LV,England,Yorkshire and the Humber,DN57AZ,,451425.0,405250.0,2012.0,WON-000461,,53.54138436229105,-1.2254699217816978,_M
The Banks Group,Armistead Wind Farm,Wind,Onshore,No,Wind,, 	12.3 ,LV,England,North West,LA80HT,,358500.0,486900.0,2013.0,WON-000510,,54.27604999517385,-2.6388195340920304,_G
The Banks Group,Penny Hill Wind Farm,Wind,Onshore,No,Wind,, 	20.4 ,LV,England,Yorkshire and the Humber,S669BH,,446825.0,387627.0,2013.0,WON-000518,,53.38342187792097,-1.2974963508145787,_M
The Banks Group,Heysham South Wind Farm,Wind,Onshore,No,Wind,, 	7.5 ,LV,England,North West,LA33ES,,343719.0,461193.0,2015.0,WON-000755,,54.04362041738017,-2.86097726205795,_G
The Banks Group,Hook Moor Wind Farm,Wind,Onshore,No,Wind,, 	10.0 ,LV,England,Yorkshire and the Humber,LS253EB,SE4490036085,444900.0,436085.0,2016.0,WON-000944,,53.81911089628069,-1.3194727000675264,_M
The Banks Group,Lambs Hill Wind Farm,Wind,Onshore,No,Wind,, 	8.0 ,LV,England,North East,TS211LX,NZ4368216981,443682.0,516981.0,2017.0,WON-001147,,54.54620776657188,-1.326260570741142,_F
The Banks Group,Moor House Wind Farm,Wind,Onshore,No,Wind,, 	12.0 ,LV,England,North East,DL21SN,,432599.0,520053.0,2018.0,WON-001263,,54.574646548860514,-1.4972377766537892,_F
The Banks Group,Middle Muir Wind Farm,Wind,Onshore,No,Wind,, 	51.0 ,HV,Scotland,Scotland,ML126SZ,,288964.0,625283.0,2018.0,WON-001272,,55.50865089577937,-3.759704440650634,_N
The Banks Group,Kype Muir Wind Farm,Wind,Onshore,No,Wind,, 	88.4 ,HV,Scotland,Scotland,ML106RE,,268129.0,640258.0,2019.0,WON-001281,,55.63793354461616,-4.096534745189965,_N
The Banks Group,Pates Hill,Wind,Onshore,No,Wind,, 	14.0 ,LV,Scotland,Scotland,,NS9913059300,299130.0,659300.0,2010.0,WON-001535,,55.81638608679794,-3.6113177433851695,_N
The Banks Group,Milton Keynes,Wind,Onshore,No,Wind,, 	14.0 ,LV,England,East Midlands,,SP9000049090,490000.0,249090.0,2010.0,WON-001536,,52.13279375584074,-0.6865442553900045,_B
UK Transition Limited,West Burton CCGT,Fossil Fuel,CCGT,No,Natural Gas,," 	1,332.0 ",HV,England,East Midlands,DN229BL,SK800861,479368.0,384538.0,2013.0,GAS-000502,,53.35178246080834,-0.8091107993367065,_B
Uniper UK,Killingholme,Fossil Fuel,Single cycle,No,Natural Gas,, 	600.0 ,HV,England,Yorkshire and the Humber,DN403LU,,516717.0,419816.0,1992.0,GAS-000136,,53.661811390438054,-0.23513805351309464,_M
Uniper UK,Connahs Quay,Fossil Fuel,CCGT,No,Sour Gas,," 	1,380.0 ",HV,Wales,Wales,CH54BP,,328878.0,368331.0,1996.0,GAS-000162,,53.20726783382177,-3.066326179226394,_D
Uniper UK,Cottam Development Centre,Fossil Fuel,CCGT,No,Natural Gas,, 	445.0 ,HV,England,East Midlands,DN220TF,,470307.0,378332.0,1999.0,GAS-000179,,53.29728843171265,-0.9465824547840991,_B
Uniper UK,Enfield,Fossil Fuel,CCGT,No,Natural Gas,, 	408.0 ,HV,England,London,EN37PL,,532446.0,190691.0,1999.0,GAS-000186,,51.59949694484917,-0.08911098255899808,_A
Uniper UK,Grain,Fossil Fuel,CCGT,Yes,Natural Gas,," 	1,517.0 ",HV,England,South East,ME30AR,,588672.0,172826.0,2011.0,GAS-000404,,51.423035746357485,0.7123052267630693,_J
Uniper UK,Ratcliffe (OCGT),Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	34.0 ,HV,England,East Midlands,NG110EE,,449969.0,327738.0,1967.0,OIL-000104,,52.84483836255014,-1.259536741552712,_B
Uniper UK,Taylors Lane,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	144.0 ,HV,England,London,NW108JP,,524680.0,195111.0,1979.0,OIL-000119,,51.64098976018301,-0.1996053756957863,_A
Uniper UK,Grain (OCGT),Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	50.0 ,HV,England,South East,ME30AR,,0.0,0.0,2011.0,OIL-000452,,51.444995,0.715827,_J
Vattenfall,Kentish Flats,Wind,Offshore,No,Wind,, 	90.0 ,LV,England,South East,,TR1501578055,615015.0,178055.0,2005.0,WOF-000268,,51.46061230268742,1.0938168397639185,
Vattenfall,Thanet ,Wind,Offshore,No,Wind,, 	300.0 ,HV,England,South East,,TR5265876367,652658.0,176367.0,2010.0,WOF-000380,,51.42993205828252,1.6334113898517628,
Vattenfall,Ormonde,Wind,Offshore,No,Wind,, 	150.0 ,HV,England,North West,,SD0600066842,306000.0,466842.0,2011.0,WOF-000405,,54.08887184061225,-3.438590299125097,
Vattenfall,Kentish Flats Extension,Wind,Offshore,No,Wind,, 	49.5 ,LV,England,South East,,TR1537775526,615377.0,175526.0,2015.0,WOF-000745,,51.43776845040583,1.0974816241043042,
Vattenfall,Aberdeen,Wind,Offshore,No,Wind,, 	96.8 ,HV,Scotland,Scotland,,NJ9574814283,395748.0,814283.0,2018.0,WOF-001260,,57.2192765039346,-2.0720459000943423,_P
Vattenfall,Edinbane,Wind,Onshore,No,Wind,, 	41.4 ,HV,Scotland,Scotland,,NG3435350769,134353.0,850769.0,2009.0,WON-000367,,57.46912682028172,-6.432206098199516,_P
Vattenfall,Swinford,Wind,Onshore,No,Wind,, 	22.0 ,LV,England,East Midlands,,SP5680479647,456804.0,279647.0,2012.0,WON-000475,,52.41188343979711,-1.1663198827453645,_B
Vattenfall,Clashindarroch,Wind,Onshore,No,Wind,, 	36.9 ,HV,Scotland,Scotland,,NJ4821439951,348214.0,839951.0,2015.0,WON-000749,,57.44690079337703,-2.864482531268606,_P
Vattenfall,Pen Y Cymoedd,Wind,Onshore,No,Wind,, 	228.0 ,HV,Wales,Wales,,SS9287999365,292879.0,199365.0,2016.0,WON-000973,,51.68279556700399,-3.5508501535822945,_K
Vattenfall,Ray,Wind,Onshore,No,Wind,, 	54.4 ,LV,England,North East,,NY9555087550,395550.0,587550.0,2017.0,WON-001155,,55.182219278306725,-2.0714215103852496,_F
Venitent Energy Services,Kirkby Moor,Wind,Onshore,No,Wind,, 	4.8 ,LV,England,North West,LA177UN,,326111.0,485242.0,1993.0,WON-000139,,54.257490795286365,-3.135725255851302,_G
Venitent Energy Services,Taff Ely,Wind,Onshore,No,Wind,, 	9.0 ,LV,Wales,Wales,CF398DJ,,297000.0,186000.0,1993.0,WON-000141,,51.56343965543785,-3.4873298838979245,_K
Venitent Energy Services,Bryn Titli,Wind,Onshore,No,Wind,, 	9.9 ,LV,Wales,Wales,SY186RX,,293500.0,275500.0,1994.0,WON-000147,,52.367165391942486,-3.5655918862422196,_K
Venitent Energy Services,Trysglwyn,Wind,Onshore,No,Wind,, 	5.6 ,LV,Wales,Wales,LL689RF,,244000.0,389000.0,1996.0,WON-000165,,53.37475972059532,-4.34646642497219,_D
Venitent Energy Services,Rheidol,Wind,Onshore,No,Wind,, 	2.4 ,LV,Wales,Wales,SY233N,,272400.0,280500.0,1997.0,WON-000172,,52.40758102505447,-3.8772282090321117,_D
Venitent Energy Services,Llyn Alaw,Wind,Onshore,No,Wind,, 	20.4 ,LV,Wales,Wales,LL680TB,,236000.0,387000.0,1997.0,WON-000173,,53.35437569300463,-4.465565943413202,_D
Venitent Energy Services,Novar,Wind,Onshore,No,Wind,, 	17.0 ,LV,Scotland,Scotland,IV170XJ,,255500.0,871000.0,1997.0,WON-000174,,57.70549959488195,-4.4266560849302365,_P
Venitent Energy Services,Mynydd Gorddu,Wind,Onshore,No,Wind,, 	10.2 ,LV,Wales,Wales,SY245DP,,266200.0,287200.0,1998.0,WON-000181,,52.466296522145704,-3.971000532131066,_D
Venitent Energy Services,Beinn Ghlas,Wind,Onshore,No,Wind,, 	8.4 ,LV,Scotland,Scotland,PA351HY,,196500.0,726000.0,1999.0,WON-000190,,56.382347070718794,-5.29771401283522,_P
Venitent Energy Services,Lambrigg,Wind,Onshore,No,Wind,, 	6.5 ,LV,England,North West,LA80AP,,358800.0,493600.0,2000.0,WON-000206,,54.3362847975935,-2.635139409083186,_G
Venitent Energy Services,Bears Down,Wind,Onshore,No,Wind,, 	9.6 ,LV,England,South West,TR84RJ,,190360.0,67560.0,2001.0,WON-000215,,50.470290545688464,-4.955627270610474,_L
Venitent Energy Services,Tow Law,Wind,Onshore,No,Wind,, 	2.3 ,LV,England,North East,DL134DE,,411500.0,541000.0,2001.0,WON-000217,,54.76380395940492,-1.82280011955212,_F
Venitent Energy Services,Ardrossan,Wind,Onshore,No,Wind,, 	30.0 ,LV,Scotland,Scotland,KA227NU,,223500.0,642500.0,2004.0,WON-000253,,55.643899785823045,-4.806141229676192,_N
Venitent Energy Services,Causeymire,Wind,Onshore,No,Wind,, 	48.3 ,HV,Scotland,Scotland,KW15XR,,312000.0,950000.0,2005.0,WON-000269,,58.429433184520555,-3.508590126348877,_P
Venitent Energy Services,Mynydd Clogau,Wind,Onshore,No,Wind,, 	14.5 ,LV,Wales,Wales,SY163DQ,,303300.0,298800.0,2006.0,WON-000287,,52.5783857983063,-3.4284765495257905,_D
Venitent Energy Services,Farr,Wind,Onshore,No,Wind,, 	92.0 ,HV,Scotland,Scotland,IV137ZA,,273500.0,829000.0,2006.0,WON-000288,,57.33392061775464,-4.103012495227077,_P
Venitent Energy Services,Ffynnon Oer,Wind,Onshore,No,Wind,, 	32.0 ,LV,Wales,Wales,SA133LG,,285500.0,205500.0,2006.0,WON-000290,,51.73647561352479,-3.659554358124414,_K
Venitent Energy Services,Minsca,Wind,Onshore,No,Wind,, 	36.8 ,HV,Scotland,Scotland,DG112QE,,313821.0,581690.0,2008.0,WON-000341,,55.122070569679465,-3.3528565978291587,_N
Venitent Energy Services,Dalswinton,Wind,Onshore,No,Wind,, 	30.0 ,HV,Scotland,Scotland,DG20YB,,295000.0,589000.0,2008.0,WON-000343,,55.184097127748174,-3.650562297931761,_N
Venitent Energy Services,Lissett Airfield,Wind,Onshore,No,Wind,, 	30.0 ,LV,England,Yorkshire and the Humber,YO258PZ,,512263.0,458139.0,2009.0,WON-000371,,54.00707624493782,-0.2885281977124708,_M
Venitent Energy Services,Hill of Fiddes,Wind,Onshore,No,Wind,, 	6.9 ,LV,Scotland,Scotland,AB416QR,,393495.0,824485.0,2010.0,WON-000385,,57.310892248029816,-2.1096246702815873,_P
Venitent Energy Services,Low Spinney,Wind,Onshore,No,Wind,, 	8.2 ,LV,England,East Midlands,LE175NB,,455816.0,289705.0,2011.0,WON-000416,,52.50239700614554,-1.1791643191165497,_B
Venitent Energy Services,Glenkerie,Wind,Onshore,No,Wind,, 	22.0 ,LV,Scotland,Scotland,ML126QL,,310453.0,628117.0,2012.0,WON-000460,,55.53852329331312,-3.4204950604559943,_N
Venitent Energy Services,Seamer,Wind,Onshore,No,Wind,, 	10.3 ,LV,England,North East,TS159JH,,448125.0,511235.0,2012.0,WON-000474,,54.49417174727333,-1.2585208221826598,_F
Venitent Energy Services,Blackstone Edge,Wind,Onshore,No,Wind,, 	7.5 ,LV,England,Yorkshire and the Humber,S369PA,,419565.0,405226.0,2013.0,WON-000509,,53.54331482680486,-1.7062246284686742,_M
Venitent Energy Services,Gordonstown Hill,Wind,Onshore,No,Wind,, 	12.5 ,LV,Scotland,Scotland,AB538LH,,371136.0,841396.0,2013.0,WON-000528,,57.46192107232462,-2.4827606935747832,_P
Venitent Energy Services,Westfield,Wind,Onshore,No,Wind,, 	10.0 ,LV,Scotland,Scotland,KY50HJ,,319640.0,695487.0,2013.0,WON-000537,,56.14528536063645,-3.294930366449495,_N
Venitent Energy Services,Wingates,Wind,Onshore,No,Wind,, 	15.0 ,LV,England,North East,NE658RW,,413034.0,597920.0,2013.0,WON-000538,,55.27525392207929,-1.7963879019339186,_F
Venitent Energy Services,Tedder Hill,Wind,Onshore,No,Wind,, 	7.5 ,LV,England,Yorkshire and the Humber,HU192BY,,530221.0,430242.0,2013.0,WON-000554,,53.75228094227311,-0.026522781931658076,_M
Venitent Energy Services,A'Chruach,Wind,Onshore,No,Wind,, 	42.6 ,HV,Scotland,Scotland,PA318BA,,197742.0,696597.0,2016.0,WON-000950,,56.11914385485417,-5.255151973931693,_P
Venitent Energy Services,North Steads,Wind,Onshore,No,Wind,, 	18.5 ,LV,England,North East,NE615BB,,425478.0,597629.0,2016.0,WON-000963,,55.272155870784665,-1.6005474632996781,_F
Venitent Energy Services,Sisters,Wind,Onshore,No,Wind,, 	8.2 ,LV,England,North East,NE615ED,,425476.0,595602.0,2016.0,WON-000964,,55.25394227271459,-1.600761499910623,_F
Venitent Energy Services,Galawhistle,Wind,Onshore,No,Wind,, 	66.0 ,HV,Scotland,Scotland,ML110SJ,,275443.0,629080.0,2017.0,WON-001148,,55.53948592059053,-3.9753702702511164,_N
Veolia,SELCHP,Bioenergy,Bioenergy,Yes,MSW,, 	35.0 ,LV,England,London,SE14 5RS,TQ358779,535605.0,178129.0,1994.0,BIO-000145,,51.485861747192885,-0.04836481787907273,_C
Viridor Waste Management,Runcorn Energy from Waste,Bioenergy,Bioenergy,No,MSW,, 	91.0 ,LV,England,North West,WA7 4HG,SJ498816,349985.0,381240.0,2014.0,BIO-000633,,53.325703033328026,-2.7523738637100603,_D
Vitol,Rye House,Fossil Fuel,CCGT,No,Natural Gas,, 	715.0 ,HV,England,East of England,EN110RF,,538365.0,209811.0,1993.0,GAS-000138,,51.76988189860085,0.003866317408302852,_A
Vitol,Damhead Creek,Fossil Fuel,CCGT,No,Natural Gas,, 	805.0 ,HV,England,South East,ME39TX,,581973.0,173211.0,2000.0,GAS-000195,,51.42868251718666,0.6162601029370045,_J
Vitol,Shoreham,Fossil Fuel,CCGT,No,Natural Gas,, 	420.0 ,LV,England,South East,BN411WF,,521488.0,105110.0,2000.0,GAS-000196,,50.83278335700191,-0.276211853894032,_J
Vitol,Blackburn,Fossil Fuel,CCGT,No,Natural Gas,, 	60.0 ,LV,England,North West,BB25HX,,364659.0,424755.0,2002.0,GAS-000221,,53.71800122101306,-2.5370009102900424,_G
Vitol,VPI,Fossil Fuel,CCGT,Yes,Natural Gas,," 	1,252.0 ",HV,England,Yorkshire and the Humber,DN403DZ,,518189.0,412390.0,2004.0,GAS-000249,,53.594767114243204,-0.21569031520855417,_M
Wise Energy Limited,Wyld Meadow Farm Solar Park,Solar,PV,No,Solar,, 	4.8 ,LV,England,South West,EX13 5UL,SY3414498155,334144.0,98155.0,2012.0,SOL-000488,,50.779216301171274,-2.935447389729761,_L
Wise Energy Limited,Chilton Cantelo Solar park,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,BA22 8BQ,ST5779721851,357797.0,121851.0,2012.0,SOL-000494,,50.99449738406744,-2.602730327517329,_H
Wise Energy Limited,Crossways Solar Park,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,DT2 8BG,SY7747688548,377476.0,88548.0,2012.0,SOL-000500,,50.69613639105272,-2.320269716153413,_H
Wise Energy Limited,Knockworthy Farm Solar Park,Solar,PV,No,Solar,, 	4.6 ,LV,England,South West,EX38 7HJ,SS5112122799,251121.0,122799.0,2013.0,SOL-000617,,50.98529072291122,-4.122443619733879,_L
Wise Energy Limited,Raglington Farm Solar Park,Solar,PV,No,Solar,, 	5.7 ,LV,England,South East,SO32 2HN,SU5406213445,454062.0,113445.0,2013.0,SOL-000619,,50.91794221146865,-1.2322972460340544,_H
Wise Energy Limited,Blenches Mill Solar Park,Solar,PV,No,Solar,, 	6.1 ,LV,England,South West,BA13 4LR,ST8684852850,386848.0,152850.0,2014.0,SOL-000695,,51.27464283689793,-2.1899253386177704,_H
Wise Energy Limited,Hook Valley Solar Park,Solar,PV,No,Solar,, 	15.3 ,LV,England,South West,BA9 8AD,TM1085951069,610859.0,251069.0,2014.0,SOL-000698,,52.11771014496284,1.0784248178814384,_A
Wise Energy Limited,Whitley (Ashcott Farm) Solar Park,Solar,PV,No,Solar,, 	7.6 ,LV,England,South West,TA7 9QW,ST4444937081,344449.0,137081.0,2014.0,SOL-000707,,51.130298143672924,-2.795254180301564,_L
Wise Energy Limited,Burcroft Solar Parks,Solar,PV,No,Solar,, 	12.7 ,LV,England,South West,EX5 3DA,SY0044297423,300442.0,97423.0,2014.0,SOL-000708,,50.767822631409416,-3.4131386447417067,_L
WPO UK Services,Grange,Solar,PV,No,Solar,, 	14.0 ,LV,England,East Midlands,,TF3932618855,545055.0,318754.0,2015.0,SOL-000596,,52.74694678511356,0.14752801185136824,_B
WPO UK Services,Newnham,Solar,PV,No,Solar,, 	11.6 ,LV,England,South West,,SX5607658771,255124.0,57810.0,2015.0,SOL-000837,,50.4022609569827,-4.039948511634519,_L
WPO UK Services,Combermere,Solar,PV,No,Solar,, 	14.0 ,LV,England,North West,,SJ6013144306,360131.0,344306.0,2015.0,SOL-000862,,52.99458794447864,-2.5954407912074453,_D
WPO UK Services,Bake Farm,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,,SX3264958430,233036.0,58842.0,2016.0,SOL-000917,,50.4056707511205,-4.350954817191777,_L
WPO UK Services,Robert's Wall,Solar,PV,No,Solar,, 	2.6 ,LV,Wales,Wales,,SN1018600504,404789.0,250939.0,2015.0,SOL-000922,,52.15670861722155,-1.9314145449452769,_E
WPO UK Services,Clapham,Solar,PV,No,Solar,, 	5.0 ,LV,England,East of England,,TL0373654248,503736.0,254248.0,2015.0,SOL-000927,,52.176745521062244,-0.4843629915035941,_A
WPO UK Services,Somersall,Solar,PV,No,Solar,, 	2.6 ,LV,England,East Midlands,DE6 5PD,SK136351,413267.0,334166.0,2015.0,SOL-000934,,52.90476826009861,-1.8041952955351044,_B
WPO UK Services,Box Road,Solar,PV,No,Solar,, 	1.9 ,LV,England,South West,,SO7482102435,374821.0,202435.0,2016.0,SOL-001022,,51.72006877320323,-2.3658913179555086,_E
WPO UK Services,Lains Farm,Solar,PV,No,Solar,, 	4.5 ,LV,England,South East,,SU2723244467,427232.0,144467.0,2016.0,SOL-001023,,51.19877488080408,-1.6116359647799474,_H
WPO UK Services,Caldecote,Solar,PV,No,Solar,, 	5.0 ,LV,England,East of England,,TL2072157273,522603.0,258420.0,2016.0,SOL-001035,,52.21036961833046,-0.2070756045544893,_A
WPO UK Services,Kirton,Solar,PV,No,Solar,, 	3.5 ,LV,England,East Midlands,,TF2760238140,528560.0,338839.0,2016.0,SOL-001044,,52.93156993807443,-0.08877848230194232,_B
WPO UK Services,Rosedew,Solar,PV,No,Solar,, 	5.0 ,LV,Wales,Wales,,SS9687767695,296877.0,167695.0,2016.0,SOL-001090,,51.39888333634994,-3.483752932408017,_K
WPO UK Services,Asfordby B,Solar,PV,No,Solar,, 	5.0 ,LV,England,East Midlands,,SK7184120877,472617.0,320618.0,2016.0,SOL-001092,,52.77827255720247,-0.9249087417003864,_B
WPO UK Services,Ashby,Solar,PV,No,Solar,, 	4.8 ,LV,England,East Midlands,,SK3432917585,434525.0,317774.0,2016.0,SOL-001093,,52.756478923200184,-1.4898752865286293,_B
WPO UK Services,Kelly Green,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,,SX0472074881,204720.0,74881.0,2016.0,SOL-001095,,50.54101313754947,-4.757352736443545,_L
WPO UK Services,Asfordby A,Solar,PV,No,Solar,, 	4.9 ,LV,England,East Midlands,,SK7184120877,474511.0,320079.0,2016.0,SOL-001099,,52.773170471068546,-0.8969586489317537,_B
WPO UK Services,Far Danes,Solar,PV,No,Solar,, 	11.7 ,LV,England,East Midlands,,SK8642581821,486859.0,381401.0,2016.0,SOL-001106,,53.3224168005698,-0.6974625283305985,_M
WPO UK Services,Crumlin,Solar,PV,No,Solar,, 	4.6 ,LV,Wales,Wales,,ST2040997637,320409.0,197637.0,2016.0,SOL-001115,,51.6718445453446,-3.152349952412366,_K
WPO UK Services,Caergarw,Solar,PV,No,Solar,, 	4.9 ,LV,Wales,Wales,,SS8221983728,282219.0,183728.0,2017.0,SOL-001212,,51.54012422138405,-3.6997126312988105,_K
WPO UK Services,Moor Farm,Solar,PV,No,Solar,, 	3.7 ,LV,England,West Midlands,,SJ4168023332,342378.0,322180.0,2017.0,SOL-001214,,52.79409337529961,-2.855979540874175,_D
WPO UK Services,Magazine,Solar,PV,No,Solar,, 	3.4 ,LV,England,West Midlands,,SP2837497084,428174.0,296951.0,2017.0,SOL-001215,,52.56965889376717,-1.5857488357257408,_B
WPO UK Services,Nailstone,Solar,PV,No,Solar,, 	5.0 ,LV,England,East Midlands,,SK4277507520,442775.0,307520.0,2017.0,SOL-001242,,52.66371675950443,-1.3689713337463372,_B
WPO UK Services,Haverigg III,Wind,Onshore,No,Wind,, 	3.4 ,HV,England,North West,,SD1393279392,313300.0,479100.0,2005.0,WON-000270,,54.20029271897928,-3.3305480795587696,_G
WPO UK Services,Dummuies,Wind,Onshore,No,Wind,, 	12.3 ,LV,Scotland,Scotland,,NJ5635836050,358600.0,840300.0,2007.0,WON-000307,,57.45110354288081,-2.6915117252250096,_P
WPO UK Services,FMC Dunfermline,Wind,Onshore,No,Wind,, 	1.5 ,HV,Scotland,Scotland,,NT1017885549,310010.0,685787.0,2011.0,WON-000458,,56.05644209370147,-3.446594758719101,_N
WPO UK Services,Lairg,Wind,Onshore,No,Wind,, 	7.5 ,LV,Scotland,Scotland,,NC6098003860,261293.0,903916.0,2012.0,WON-000466,,58.00272971312138,-4.348700172572767,_P
WPO UK Services,Eye,Wind,Onshore,No,Wind,, 	5.0 ,HV,England,East of England,,TM1308575398,613107.0,275558.0,2013.0,WON-000517,,52.33668720644271,1.1266249036616265,_A
WPO UK Services,AOE,Wind,Onshore,No,Wind,, 	11.5 ,HV,Scotland,Scotland,,NS5802548945,257717.0,648148.0,2014.0,WON-000652,,55.7058342422286,-4.265898373314216,_N
WPO UK Services,Greenvale March ,Wind,Onshore,No,Wind,, 	1.5 ,HV,England,East of England,,TL3551493287,535656.0,293166.0,2015.0,WON-000654,,52.51949673400749,-0.0021223701024653554,_A
WPO UK Services,Altaveedan,Wind,Onshore,No,Wind,, 	18.0 ,HV,Northern Ireland,Northern Ireland,,NW2793786653,126801.0,584314.0,2017.0,WON-000982,,55.07785234319694,-6.281906952313096,
WPO UK Services,Airies,Wind,Onshore,No,Wind,, 	39.9 ,HV,Scotland,Scotland,,NX2662767127,226000.0,568000.0,2017.0,WON-001165,,54.97613498310862,-4.720273629581176,_N
WPO UK Services,Burton Wold,Wind,Onshore,No,Wind,, 	6.0 ,LV,England,East Midlands,NN15 5PJ,SP9250074500,492500.0,274500.0,2006.0,WON-001402,,52.36076160947809,-0.6430819045208926,_B
WPO UK Services,Slieve Rushen,Wind,Onshore,No,Wind,, 	54.0 ,LV,Northern Ireland,Northern Ireland,,SA3301991811,33019.0,491811.0,2008.0,WON-001532,,54.19028103229392,-7.62840011815144,
WPO UK Services,Garves,Wind,Onshore,No,Wind,, 	15.0 ,LV,Northern Ireland,Northern Ireland,,NW0820077000,108200.0,577000.0,2009.0,WON-001533,,55.001757920255876,-6.564868037619888,
